Date	Time	---	cm/s
980824	9:48	862	156.45
980824	9:58	862	119.78
980824	10:08	862	131.03
980824	10:18	862	145.69
980824	10:28	862	160.36
980824	10:38	862	85.56
980824	10:48	862	87.02
980824	10:58	862	81.65
980824	11:08	862	91.91
980824	11:18	862	63.56
980824	11:28	862	70.89
980824	11:38	862	64.05
980824	11:48	862	70.4
980824	11:58	862	77.25
980824	12:08	862	66
980824	12:18	862	64.53
980824	12:28	862	67.96
980824	12:38	862	88
980824	12:48	862	82.62
980824	12:58	862	82.14
980824	13:08	862	69.42
980824	13:18	862	107.56
980824	13:28	862	92.4
980824	13:38	862	112.94
980824	13:48	862	3.42
980824	13:58	862	8.31
980824	14:08	862	13.69
980824	14:18	862	14.67
980824	14:28	862	8.8
980824	14:38	862	2.44
980824	14:48	862	2.44
980824	14:58	862	4.4
980824	15:08	862	1.96
980824	15:18	862	4.4
980824	15:28	862	7.82
980824	15:38	862	5.38
980824	15:48	862	7.33
980824	15:58	862	3.42
980824	16:08	862	1.96
980824	16:18	862	4.89
980824	16:28	862	8.31
980824	16:38	862	5.38
980824	16:48	862	4.89
980824	16:58	862	6.36
980824	17:08	862	6.36
980824	17:18	862	5.87
980824	17:28	862	7.33
980824	17:38	862	3.91
980824	17:48	862	7.33
980824	17:58	862	5.38
980824	18:08	862	3.42
980824	18:18	862	4.4
980824	18:28	862	3.42
980824	18:38	862	2.93
980824	18:48	862	1.96
980824	18:58	862	0.49
980824	19:08	862	0.98
980824	19:18	862	1.96
980824	19:28	862	1.96
980824	19:38	862	2.93
980824	19:48	862	1.47
980824	19:58	862	5.38
980824	20:08	862	6.36
980824	20:18	862	7.33
980824	20:28	862	9.29
980824	20:38	862	6.36
980824	20:48	862	3.42
980824	20:58	862	2.93
980824	21:08	862	4.89
980824	21:18	862	111.47
980824	21:28	862	201.92
980824	21:38	862	143.74
980824	21:48	862	169.16
980824	21:58	862	182.85
980824	22:08	862	174.54
980824	22:18	862	158.4
980824	22:28	862	159.87
980824	22:38	862	163.29
980824	22:48	862	192.14
980824	22:58	862	182.85
980824	23:08	862	171.6
980824	23:18	862	173.56
980824	23:28	862	159.87
980824	23:38	862	166.71
980824	23:48	862	188.72
980824	23:58	862	170.14
980825	0:08	862	175.03
980825	0:18	862	177.47
980825	0:28	862	185.78
980825	0:38	862	197.03
980825	0:48	862	191.65
980825	0:58	862	166.71
980825	1:08	862	184.8
980825	1:18	862	212.18
980825	1:28	862	240.54
980825	1:38	862	190.18
980825	1:48	862	175.03
980825	1:58	862	170.63
980825	2:08	862	88.49
980825	2:18	862	4.89
980825	2:28	862	4.4
980825	2:38	862	8.31
980825	2:48	862	8.8
980825	2:58	862	8.8
980825	3:08	862	5.38
980825	3:18	862	4.89
980825	3:28	862	5.87
980825	3:38	862	9.29
980825	3:48	862	7.33
980825	3:58	862	7.82
980825	4:08	862	6.84
980825	4:18	862	5.38
980825	4:28	862	7.33
980825	4:38	862	3.91
980825	4:48	862	2.44
980825	4:58	862	7.82
980825	5:08	862	8.31
980825	5:18	862	7.82
980825	5:28	862	6.84
980825	5:38	862	8.8
980825	5:48	862	9.78
980825	5:58	862	6.36
980825	6:08	862	6.36
980825	6:18	862	5.38
980825	6:28	862	1.96
980825	6:38	862	0.98
980825	6:48	862	2.44
980825	6:58	862	0.49
980825	7:08	862	2.44
980825	7:18	862	0.49
980825	7:28	862	0.98
980825	7:38	862	1.96
980825	7:48	862	1.96
980825	7:58	862	4.4
980825	8:08	862	4.89
980825	8:18	862	6.36
980825	8:28	862	7.82
980825	8:38	862	6.84
980825	8:48	862	6.36
980825	8:58	862	5.87
980825	9:08	862	2.93
980825	9:18	862	2.44
980825	9:28	862	120.27
980825	9:38	862	197.03
980825	9:48	862	168.18
980825	9:58	862	136.89
980825	10:08	862	109.51
980825	10:18	862	82.14
980825	10:28	862	104.62
980825	10:38	862	103.65
980825	10:48	862	78.22
980825	10:58	862	66.98
980825	11:08	862	40.09
980825	11:18	862	74.31
980825	11:28	862	114.4
980825	11:38	862	64.53
980825	11:48	862	83.11
980825	11:58	862	70.4
980825	12:08	862	80.18
980825	12:18	862	90.45
980825	12:28	862	82.62
980825	12:38	862	93.87
980825	12:48	862	117.34
980825	12:58	862	117.34
980825	13:08	862	116.36
980825	13:18	862	148.14
980825	13:28	862	126.63
980825	13:38	862	145.69
980825	13:48	862	164.76
980825	13:58	862	142.76
980825	14:08	862	54.76
980825	14:18	862	1.96
980825	14:28	862	6.84
980825	14:38	862	6.36
980825	14:48	862	6.36
980825	14:58	862	7.82
980825	15:08	862	5.38
980825	15:18	862	1.47
980825	15:28	862	2.93
980825	15:38	862	3.42
980825	15:48	862	2.93
980825	15:58	862	6.36
980825	16:08	862	5.38
980825	16:18	862	3.42
980825	16:28	862	3.91
980825	16:38	862	6.36
980825	16:48	862	3.91
980825	16:58	862	2.44
980825	17:08	862	1.96
980825	17:18	862	2.44
980825	17:28	862	2.44
980825	17:38	862	3.91
980825	17:48	862	2.44
980825	17:58	862	6.36
980825	18:08	862	2.44
980825	18:18	862	2.93
980825	18:28	862	1.96
980825	18:38	862	0
980825	18:48	862	3.91
980825	18:58	862	0
980825	19:08	862	4.89
980825	19:18	862	3.91
980825	19:28	862	5.87
980825	19:38	862	4.89
980825	19:48	862	2.44
980825	19:58	862	6.36
980825	20:08	862	3.42
980825	20:18	862	3.42
980825	20:28	862	8.31
980825	20:38	862	7.82
980825	20:48	862	7.33
980825	20:58	862	8.31
980825	21:08	862	6.36
980825	21:18	862	5.38
980825	21:28	862	4.4
980825	21:38	862	68.93
980825	21:48	862	199.47
980825	21:58	862	184.8
980825	22:08	862	190.67
980825	22:18	862	209.25
980825	22:28	862	172.58
980825	22:38	862	181.87
980825	22:48	862	143.25
980825	22:58	862	189.2
980825	23:08	862	154
980825	23:18	862	160.36
980825	23:28	862	194.09
980825	23:38	862	181.38
980825	23:48	862	183.34
980825	23:58	862	194.09
980826	0:08	862	186.27
980826	0:18	862	208.76
980826	0:28	862	197.03
980826	0:38	862	161.34
980826	0:48	862	210.72
980826	0:58	862	154.98
980826	1:08	862	181.87
980826	1:18	862	184.32
980826	1:28	862	160.85
980826	1:38	862	177.96
980826	1:48	862	173.56
980826	1:58	862	182.85
980826	2:08	862	172.09
980826	2:18	862	150.09
980826	2:28	862	138.85
980826	2:38	862	3.42
980826	2:48	862	2.93
980826	2:58	862	2.44
980826	3:08	862	5.38
980826	3:18	862	7.82
980826	3:28	862	7.33
980826	3:38	862	3.91
980826	3:48	862	3.91
980826	3:58	862	3.42
980826	4:08	862	5.87
980826	4:18	862	3.91
980826	4:28	862	3.91
980826	4:38	862	5.87
980826	4:48	862	6.84
980826	4:58	862	6.84
980826	5:08	862	4.4
980826	5:18	862	4.89
980826	5:28	862	4.4
980826	5:38	862	6.36
980826	5:48	862	5.38
980826	5:58	862	7.33
980826	6:08	862	8.31
980826	6:18	862	6.84
980826	6:28	862	3.91
980826	6:38	862	3.42
980826	6:48	862	6.36
980826	6:58	862	2.44
980826	7:08	862	3.91
980826	7:18	862	1.96
980826	7:28	862	0.98
980826	7:38	862	2.93
980826	7:48	862	0.98
980826	7:58	862	0.49
980826	8:08	862	2.93
980826	8:18	862	2.93
980826	8:28	862	3.42
980826	8:38	862	6.36
980826	8:48	862	5.87
980826	8:58	862	8.31
980826	9:08	862	7.33
980826	9:18	862	3.91
980826	9:28	862	3.42
980826	9:38	862	2.93
980826	9:48	862	6.84
980826	9:58	862	86.05
980826	10:08	862	183.34
980826	10:18	862	139.83
980826	10:28	862	114.89
980826	10:38	862	113.42
980826	10:48	862	107.07
980826	10:58	862	101.69
980826	11:08	862	90.45
980826	11:18	862	104.14
980826	11:28	862	81.65
980826	11:38	862	106.09
980826	11:48	862	109.51
980826	11:58	862	99.25
980826	12:08	862	100.71
980826	12:18	862	91.91
980826	12:28	862	104.62
980826	12:38	862	77.25
980826	12:48	862	106.58
980826	12:58	862	100.71
980826	13:08	862	112.94
980826	13:18	862	95.34
980826	13:28	862	133.47
980826	13:38	862	165.25
980826	13:48	862	141.78
980826	13:58	862	178.94
980826	14:08	862	150.09
980826	14:18	862	139.34
980826	14:28	862	143.25
980826	14:38	862	94.36
980826	14:48	862	3.42
980826	14:58	862	5.87
980826	15:08	862	7.33
980826	15:18	862	9.78
980826	15:28	862	4.89
980826	15:38	862	2.44
980826	15:48	862	1.47
980826	15:58	862	2.93
980826	16:08	862	1.47
980826	16:18	862	2.93
980826	16:28	862	1.47
980826	16:38	862	0.98
980826	16:48	862	0.49
980826	16:58	862	0.98
980826	17:08	862	2.44
980826	17:18	862	0.98
980826	17:28	862	0.98
980826	17:38	862	1.96
980826	17:48	862	1.96
980826	17:58	862	2.93
980826	18:08	862	0
980826	18:18	862	0.98
980826	18:28	862	1.96
980826	18:38	862	3.91
980826	18:48	862	0.49
980826	18:58	862	3.42
980826	19:08	862	4.89
980826	19:18	862	4.4
980826	19:28	862	7.82
980826	19:38	862	6.36
980826	19:48	862	9.78
980826	19:58	862	11.73
980826	20:08	862	6.84
980826	20:18	862	7.33
980826	20:28	862	6.36
980826	20:38	862	6.84
980826	20:48	862	7.82
980826	20:58	862	6.84
980826	21:08	862	7.82
980826	21:18	862	5.87
980826	21:28	862	4.89
980826	21:38	862	6.36
980826	21:48	862	5.38
980826	21:58	862	4.89
980826	22:08	862	67.47
980826	22:18	862	191.16
980826	22:28	862	186.76
980826	22:38	862	182.36
980826	22:48	862	156.45
980826	22:58	862	170.63
980826	23:08	862	196.54
980826	23:18	862	198
980826	23:28	862	176
980826	23:38	862	178.94
980826	23:48	862	212.67
980826	23:58	862	180.89
980827	0:08	862	197.03
980827	0:18	862	187.74
980827	0:28	862	161.83
980827	0:38	862	178.94
980827	0:48	862	184.32
980827	0:58	862	177.96
980827	1:08	862	179.92
980827	1:18	862	187.25
980827	1:28	862	169.65
980827	1:38	862	179.92
980827	1:48	862	206.32
980827	1:58	862	165.25
980827	2:08	862	169.16
980827	2:18	862	211.69
980827	2:28	862	154.98
980827	2:38	862	198.98
980827	2:48	862	187.25
980827	2:58	862	43.51
980827	3:08	862	7.33
980827	3:18	862	9.29
980827	3:28	862	13.2
980827	3:38	862	12.71
980827	3:48	862	9.78
980827	3:58	862	4.4
980827	4:08	862	4.89
980827	4:18	862	2.44
980827	4:28	862	4.89
980827	4:38	862	5.38
980827	4:48	862	5.38
980827	4:58	862	6.36
980827	5:08	862	7.33
980827	5:18	862	7.33
980827	5:28	862	6.84
980827	5:38	862	3.42
980827	5:48	862	4.89
980827	5:58	862	3.91
980827	6:08	862	1.47
980827	6:18	862	3.42
980827	6:28	862	2.93
980827	6:38	862	4.4
980827	6:48	862	3.91
980827	6:58	862	2.44
980827	7:08	862	3.42
980827	7:18	862	5.38
980827	7:28	862	4.89
980827	7:38	862	3.42
980827	7:48	862	0.98
980827	7:58	862	0.98
980827	8:08	862	0.98
980827	8:18	862	1.47
980827	8:28	862	3.91
980827	8:38	862	3.42
980827	8:48	862	3.42
980827	8:58	862	2.93
980827	9:08	862	5.87
980827	9:18	862	4.4
980827	9:28	862	5.38
980827	9:38	862	4.4
980827	9:48	862	2.93
980827	9:58	862	4.89
980827	10:08	862	0.49
980827	10:18	862	2.93
980827	10:28	862	4.4
980827	10:38	862	135.43
980827	10:48	862	154.98
980827	10:58	862	173.07
980827	11:08	862	187.74
980827	11:18	862	187.25
980827	11:28	862	181.87
980827	11:38	862	191.16
980827	11:48	862	158.89
980827	11:58	862	140.31
980827	12:08	862	168.18
980827	12:18	862	164.27
980827	12:28	862	170.63
980827	12:38	862	149.6
980827	12:48	862	141.29
980827	12:58	862	148.14
980827	13:08	862	132.98
980827	13:18	862	140.31
980827	13:28	862	131.51
980827	13:38	862	161.34
980827	13:48	862	199.47
980827	13:58	862	160.36
980827	14:08	862	163.78
980827	14:18	862	173.07
980827	14:28	862	160.36
980827	14:38	862	162.31
980827	14:48	862	153.03
980827	14:58	862	165.74
980827	15:08	862	12.71
980827	15:18	862	6.84
980827	15:28	862	8.8
980827	15:38	862	5.38
980827	15:48	862	0
980827	15:58	862	2.93
980827	16:08	862	1.96
980827	16:18	862	3.91
980827	16:28	862	4.89
980827	16:38	862	4.89
980827	16:48	862	4.4
980827	16:58	862	5.38
980827	17:08	862	0.49
980827	17:18	862	1.96
980827	17:28	862	2.93
980827	17:38	862	4.89
980827	17:48	862	3.42
980827	17:58	862	4.4
980827	18:08	862	3.91
980827	18:18	862	3.42
980827	18:28	862	8.8
980827	18:38	862	4.89
980827	18:48	862	6.84
980827	18:58	862	4.4
980827	19:08	862	6.36
980827	19:18	862	4.89
980827	19:28	862	8.31
980827	19:38	862	8.31
980827	19:48	862	5.87
980827	19:58	862	9.78
980827	20:08	862	7.33
980827	20:18	862	8.31
980827	20:28	862	8.8
980827	20:38	862	10.76
980827	20:48	862	6.84
980827	20:58	862	11.24
980827	21:08	862	9.29
980827	21:18	862	7.82
980827	21:28	862	6.84
980827	21:38	862	7.33
980827	21:48	862	3.42
980827	21:58	862	2.93
980827	22:08	862	5.38
980827	22:18	862	4.89
980827	22:28	862	5.87
980827	22:38	862	8.8
980827	22:48	862	74.8
980827	22:58	862	192.14
980827	23:08	862	176
980827	23:18	862	176
980827	23:28	862	188.23
980827	23:38	862	196.54
980827	23:48	862	194.09
980827	23:58	862	215.12
980828	0:08	862	185.78
980828	0:18	862	161.34
980828	0:28	862	171.12
980828	0:38	862	168.67
980828	0:48	862	170.63
980828	0:58	862	169.65
980828	1:08	862	164.76
980828	1:18	862	193.6
980828	1:28	862	194.58
980828	1:38	862	201.43
980828	1:48	862	159.38
980828	1:58	862	173.07
980828	2:08	862	173.07
980828	2:18	862	168.67
980828	2:28	862	158.89
980828	2:38	862	187.74
980828	2:48	862	163.29
980828	2:58	862	187.25
980828	3:08	862	188.23
980828	3:18	862	65.51
980828	3:28	862	2.93
980828	3:38	862	6.84
980828	3:48	862	10.76
980828	3:58	862	10.76
980828	4:08	862	9.29
980828	4:18	862	7.33
980828	4:28	862	5.87
980828	4:38	862	6.84
980828	4:48	862	4.89
980828	4:58	862	5.87
980828	5:08	862	5.38
980828	5:18	862	4.89
980828	5:28	862	6.36
980828	5:38	862	6.84
980828	5:48	862	4.89
980828	5:58	862	5.87
980828	6:08	862	2.44
980828	6:18	862	2.44
980828	6:28	862	3.42
980828	6:38	862	5.87
980828	6:48	862	5.38
980828	6:58	862	6.84
980828	7:08	862	7.33
980828	7:18	862	5.38
980828	7:28	862	7.33
980828	7:38	862	6.36
980828	7:48	862	5.38
980828	7:58	862	1.47
980828	8:08	862	1.96
980828	8:18	862	1.47
980828	8:28	862	2.93
980828	8:38	862	0.98
980828	8:48	862	1.47
980828	8:58	862	0
980828	9:08	862	4.4
980828	9:18	862	1.96
980828	9:28	862	3.91
980828	9:38	862	5.87
980828	9:48	862	7.33
980828	9:58	862	6.36
980828	10:08	862	2.93
980828	10:18	862	3.42
980828	10:28	862	2.93
980828	10:38	862	4.4
980828	10:48	862	2.44
980828	10:58	862	1.47
980828	11:08	862	4.4
980828	11:18	862	5.87
980828	11:28	862	173.07
980828	11:38	862	180.4
980828	11:48	862	194.58
980828	11:58	862	155.96
980828	12:08	862	163.29
980828	12:18	862	154
980828	12:28	862	156.45
980828	12:38	862	116.36
980828	12:48	862	142.76
980828	12:58	862	151.07
980828	13:08	862	171.12
980828	13:18	862	151.07
980828	13:28	862	171.6
980828	13:38	862	148.63
980828	13:48	862	113.42
980828	13:58	862	154.49
980828	14:08	862	192.63
980828	14:18	862	146.18
980828	14:28	862	145.69
980828	14:38	862	138.36
980828	14:48	862	136.4
980828	14:58	862	153.51
980828	15:08	862	164.27
980828	15:18	862	109.51
980828	15:28	862	33.25
980828	15:38	862	3.91
980828	15:48	862	6.36
980828	15:58	862	6.36
980828	16:08	862	4.4
980828	16:18	862	4.89
980828	16:28	862	0.98
980828	16:38	862	1.96
980828	16:48	862	2.93
980828	16:58	862	1.47
980828	17:08	862	2.93
980828	17:18	862	3.91
980828	17:28	862	5.87
980828	17:38	862	5.38
980828	17:48	862	4.4
980828	17:58	862	3.91
980828	18:08	862	3.42
980828	18:18	862	3.91
980828	18:28	862	3.42
980828	18:38	862	1.96
980828	18:48	862	4.89
980828	18:58	862	3.42
980828	19:08	862	3.91
980828	19:18	862	3.91
980828	19:28	862	3.42
980828	19:38	862	2.93
980828	19:48	862	9.78
980828	19:58	862	6.84
980828	20:08	862	3.42
980828	20:18	862	5.38
980828	20:28	862	5.38
980828	20:38	862	7.33
980828	20:48	862	3.91
980828	20:58	862	6.36
980828	21:08	862	4.89
980828	21:18	862	7.82
980828	21:28	862	8.31
980828	21:38	862	9.29
980828	21:48	862	7.82
980828	21:58	862	7.33
980828	22:08	862	7.82
980828	22:18	862	6.84
980828	22:28	862	4.4
980828	22:38	862	5.38
980828	22:48	862	2.44
980828	22:58	862	3.91
980828	23:08	862	2.93
980828	23:18	862	2.44
980828	23:28	862	65.51
980828	23:38	862	183.34
980828	23:48	862	162.31
980828	23:58	862	203.87
980829	0:08	862	187.74
980829	0:18	862	192.63
980829	0:28	862	192.14
980829	0:38	862	160.85
980829	0:48	862	168.67
980829	0:58	862	203.38
980829	1:08	862	193.6
980829	1:18	862	174.05
980829	1:28	862	190.18
980829	1:38	862	228.32
980829	1:48	862	204.85
980829	1:58	862	171.6
980829	2:08	862	182.85
980829	2:18	862	175.03
980829	2:28	862	190.67
980829	2:38	862	200.94
980829	2:48	862	185.78
980829	2:58	862	195.56
980829	3:08	862	181.38
980829	3:18	862	176.49
980829	3:28	862	175.52
980829	3:38	862	55.73
980829	3:48	862	0.49
980829	3:58	862	2.93
980829	4:08	862	9.29
980829	4:18	862	8.8
980829	4:28	862	7.33
980829	4:38	862	5.87
980829	4:48	862	6.36
980829	4:58	862	3.91
980829	5:08	862	5.38
980829	5:18	862	3.42
980829	5:28	862	1.96
980829	5:38	862	2.44
980829	5:48	862	2.93
980829	5:58	862	5.87
980829	6:08	862	5.87
980829	6:18	862	6.84
980829	6:28	862	6.36
980829	6:38	862	3.91
980829	6:48	862	3.42
980829	6:58	862	3.91
980829	7:08	862	1.96
980829	7:18	862	5.38
980829	7:28	862	3.42
980829	7:38	862	3.91
980829	7:48	862	1.47
980829	7:58	862	6.36
980829	8:08	862	2.93
980829	8:18	862	2.93
980829	8:28	862	4.89
980829	8:38	862	2.44
980829	8:48	862	3.42
980829	8:58	862	2.44
980829	9:08	862	1.47
980829	9:18	862	0.49
980829	9:28	862	2.44
980829	9:38	862	0.49
980829	9:48	862	3.42
980829	9:58	862	1.96
980829	10:08	862	7.33
980829	10:18	862	3.91
980829	10:28	862	7.33
980829	10:38	862	6.84
980829	10:48	862	5.87
980829	10:58	862	6.36
980829	11:08	862	4.89
980829	11:18	862	5.38
980829	11:28	862	3.42
980829	11:38	862	4.4
980829	11:48	862	2.93
980829	11:58	862	3.91
980829	12:08	862	2.93
980829	12:18	862	1.47
980829	12:28	862	70.4
980829	12:38	862	170.63
980829	12:48	862	191.16
980829	12:58	862	158.4
980829	13:08	862	136.4
980829	13:18	862	143.25
980829	13:28	862	165.74
980829	13:38	862	171.12
980829	13:48	862	138.36
980829	13:58	862	143.74
980829	14:08	862	149.6
980829	14:18	862	162.8
980829	14:28	862	150.09
980829	14:38	862	183.83
980829	14:48	862	179.92
980829	14:58	862	146.18
980829	15:08	862	179.92
980829	15:18	862	197.52
980829	15:28	862	170.63
980829	15:38	862	111.47
980829	15:48	862	27.87
980829	15:58	862	1.47
980829	16:08	862	4.4
980829	16:18	862	5.38
980829	16:28	862	7.33
980829	16:38	862	3.91
980829	16:48	862	3.42
980829	16:58	862	4.4
980829	17:08	862	2.93
980829	17:18	862	1.47
980829	17:28	862	3.42
980829	17:38	862	2.93
980829	17:48	862	2.44
980829	17:58	862	3.42
980829	18:08	862	2.44
980829	18:18	862	6.84
980829	18:28	862	3.42
980829	18:38	862	0
980829	18:48	862	4.89
980829	18:58	862	4.4
980829	19:08	862	5.38
980829	19:18	862	2.93
980829	19:28	862	4.89
980829	19:38	862	5.87
980829	19:48	862	5.38
980829	19:58	862	6.36
980829	20:08	862	5.87
980829	20:18	862	4.4
980829	20:28	862	6.84
980829	20:38	862	6.84
980829	20:48	862	9.29
980829	20:58	862	7.33
980829	21:08	862	3.91
980829	21:18	862	7.33
980829	21:28	862	6.84
980829	21:38	862	7.82
980829	21:48	862	3.91
980829	21:58	862	4.89
980829	22:08	862	5.38
980829	22:18	862	6.36
980829	22:28	862	3.91
980829	22:38	862	4.4
980829	22:48	862	3.91
980829	22:58	862	6.84
980829	23:08	862	8.8
980829	23:18	862	11.73
980829	23:28	862	5.87
980829	23:38	862	5.38
980829	23:48	862	6.36
980829	23:58	862	5.38
980830	0:08	862	4.89
980830	0:18	862	28.85
980830	0:28	862	137.87
980830	0:38	862	203.38
980830	0:48	862	204.36
980830	0:58	862	168.67
980830	1:08	862	198.49
980830	1:18	862	187.74
980830	1:28	862	186.76
980830	1:38	862	202.4
980830	1:48	862	192.63
980830	1:58	862	210.23
980830	2:08	862	163.78
980830	2:18	862	184.8
980830	2:28	862	205.34
980830	2:38	862	190.67
980830	2:48	862	193.12
980830	2:58	862	191.16
980830	3:08	862	191.65
980830	3:18	862	198
980830	3:28	862	172.09
980830	3:38	862	197.03
980830	3:48	862	191.16
980830	3:58	862	96.8
980830	4:08	862	0
980830	4:18	862	6.36
980830	4:28	862	7.82
980830	4:38	862	15.16
980830	4:48	862	14.18
980830	4:58	862	8.31
980830	5:08	862	10.27
980830	5:18	862	8.8
980830	5:28	862	4.89
980830	5:38	862	3.42
980830	5:48	862	1.47
980830	5:58	862	1.47
980830	6:08	862	1.96
980830	6:18	862	5.38
980830	6:28	862	3.42
980830	6:38	862	4.89
980830	6:48	862	2.93
980830	6:58	862	2.44
980830	7:08	862	4.4
980830	7:18	862	0.98
980830	7:28	862	1.47
980830	7:38	862	2.93
980830	7:48	862	4.89
980830	7:58	862	7.82
980830	8:08	862	8.31
980830	8:18	862	5.38
980830	8:28	862	6.84
980830	8:38	862	3.91
980830	8:48	862	0.49
980830	8:58	862	2.44
980830	9:08	862	3.42
980830	9:18	862	3.42
980830	9:28	862	2.44
980830	9:38	862	3.42
980830	9:48	862	2.93
980830	9:58	862	7.33
980830	10:08	862	5.87
980830	10:18	862	7.82
980830	10:28	862	6.84
980830	10:38	862	5.87
980830	10:48	862	5.38
980830	10:58	862	5.38
980830	11:08	862	3.42
980830	11:18	862	5.87
980830	11:28	862	6.36
980830	11:38	862	4.4
980830	11:48	862	5.38
980830	11:58	862	5.38
980830	12:08	862	7.33
980830	12:18	862	7.33
980830	12:28	862	6.36
980830	12:38	862	7.82
980830	12:48	862	6.84
980830	12:58	862	8.31
980830	13:08	862	7.33
980830	13:18	862	7.82
980830	13:28	862	3.91
980830	13:38	862	4.4
980830	13:48	862	6.36
980830	13:58	862	35.69
980830	14:08	862	104.14
980830	14:18	862	196.54
980830	14:28	862	140.31
980830	14:38	862	191.65
980830	14:48	862	173.07
980830	14:58	862	173.07
980830	15:08	862	159.87
980830	15:18	862	164.27
980830	15:28	862	168.18
980830	15:38	862	151.07
980830	15:48	862	168.18
980830	15:58	862	127.6
980830	16:08	862	28.85
980830	16:18	862	1.47
980830	16:28	862	3.91
980830	16:38	862	5.38
980830	16:48	862	7.82
980830	16:58	862	10.27
980830	17:08	862	12.22
980830	17:18	862	7.33
980830	17:28	862	6.36
980830	17:38	862	9.78
980830	17:48	862	3.91
980830	17:58	862	2.44
980830	18:08	862	1.96
980830	18:18	862	1.96
980830	18:28	862	1.47
980830	18:38	862	4.4
980830	18:48	862	5.87
980830	18:58	862	5.87
980830	19:08	862	3.42
980830	19:18	862	6.84
980830	19:28	862	4.4
980830	19:38	862	5.38
980830	19:48	862	2.93
980830	19:58	862	6.36
980830	20:08	862	5.87
980830	20:18	862	5.87
980830	20:28	862	6.36
980830	20:38	862	1.47
980830	20:48	862	3.42
980830	20:58	862	4.89
980830	21:08	862	3.42
980830	21:18	862	3.91
980830	21:28	862	3.42
980830	21:38	862	7.33
980830	21:48	862	1.96
980830	21:58	862	3.91
980830	22:08	862	5.38
980830	22:18	862	1.96
980830	22:28	862	2.93
980830	22:38	862	3.42
980830	22:48	862	3.42
980830	22:58	862	6.84
980830	23:08	862	3.42
980830	23:18	862	4.89
980830	23:28	862	1.96
980830	23:38	862	1.96
980830	23:48	862	4.89
980830	23:58	862	4.4
980831	0:08	862	7.33
980831	0:18	862	7.33
980831	0:28	862	7.82
980831	0:38	862	8.8
980831	0:48	862	7.33
980831	0:58	862	1.47
980831	1:08	862	2.93
980831	1:18	862	5.87
980831	1:28	862	4.89
980831	1:38	862	2.44
980831	1:48	862	125.65
980831	1:58	862	179.92
980831	2:08	862	205.34
980831	2:18	862	194.58
980831	2:28	862	181.38
980831	2:38	862	215.6
980831	2:48	862	217.56
980831	2:58	862	193.6
980831	3:08	862	177.96
980831	3:18	862	217.07
980831	3:28	862	168.67
980831	3:38	862	187.74
980831	3:48	862	214.14
980831	3:58	862	182.36
980831	4:08	862	170.63
980831	4:18	862	188.72
980831	4:28	862	89.96
980831	4:38	862	8.8
980831	4:48	862	4.4
980831	4:58	862	3.42
980831	5:08	862	4.89
980831	5:18	862	2.93
980831	5:28	862	6.84
980831	5:38	862	7.33
980831	5:48	862	7.33
980831	5:58	862	5.38
980831	6:08	862	7.82
980831	6:18	862	7.82
980831	6:28	862	4.89
980831	6:38	862	4.4
980831	6:48	862	3.91
980831	6:58	862	3.91
980831	7:08	862	1.96
980831	7:18	862	2.44
980831	7:28	862	1.96
980831	7:38	862	1.96
980831	7:48	862	2.93
980831	7:58	862	0.49
980831	8:08	862	0.98
980831	8:18	862	2.93
980831	8:28	862	3.42
980831	8:38	862	5.87
980831	8:48	862	4.4
980831	8:58	862	3.42
980831	9:08	862	3.91
980831	9:18	862	0.98
980831	9:28	862	1.47
980831	9:38	862	4.4
980831	9:48	862	2.93
980831	9:58	862	3.91
980831	10:08	862	0.98
980831	10:18	862	2.44
980831	10:28	862	1.47
980831	10:38	862	1.47
980831	10:48	862	2.44
980831	10:58	862	1.47
980831	11:08	862	4.4
980831	11:18	862	2.44
980831	11:28	862	3.91
980831	11:38	862	3.91
980831	11:48	862	1.96
980831	11:58	862	6.36
980831	12:08	862	4.89
980831	12:18	862	7.33
980831	12:28	862	3.42
980831	12:38	862	8.31
980831	12:48	862	5.87
980831	12:58	862	3.91
980831	13:08	862	3.42
980831	13:18	862	4.4
980831	13:28	862	4.89
980831	13:38	862	4.89
980831	13:48	862	5.38
980831	13:58	862	5.87
980831	14:08	862	7.82
980831	14:18	862	5.87
980831	14:28	862	5.38
980831	14:38	862	10.76
980831	14:48	862	7.33
980831	14:58	862	5.87
980831	15:08	862	5.87
980831	15:18	862	4.4
980831	15:28	862	6.36
980831	15:38	862	0.49
980831	15:48	862	1.96
980831	15:58	862	1.96
980831	16:08	862	2.93
980831	16:18	862	0.98
980831	16:28	862	2.93
980831	16:38	862	8.31
980831	16:48	862	2.44
980831	16:58	862	1.96
980831	17:08	862	1.96
980831	17:18	862	5.38
980831	17:28	862	4.89
980831	17:38	862	5.87
980831	17:48	862	1.47
980831	17:58	862	1.96
980831	18:08	862	2.44
980831	18:18	862	2.93
980831	18:28	862	5.38
980831	18:38	862	4.4
980831	18:48	862	3.91
980831	18:58	862	2.93
980831	19:08	862	2.44
980831	19:18	862	1.96
980831	19:28	862	0.49
980831	19:38	862	1.47
980831	19:48	862	3.91
980831	19:58	862	5.38
980831	20:08	862	3.91
980831	20:18	862	2.44
980831	20:28	862	2.93
980831	20:38	862	0.98
980831	20:48	862	1.96
980831	20:58	862	2.44
980831	21:08	862	3.42
980831	21:18	862	2.44
